No.,Audited, Net Size (m) ,Water Body Abv.,Water Body,Collection Date,Process Date,Sample Time, Depth (m) , Count ,Station,Sample Label,Sample Type,Sample No., Length (mm) ,Gender,Comments
149,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,118, 7.600 ,J,
150,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,119, 15.833 ,U,
151,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,120, 5.374 ,J,
152,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,121, 16.042 ,M1,
153,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,122, 2.773 ,J,
154,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,123, 6.737 ,J,
155,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,124, 16.131 ,U,
156,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,125, 6.237 ,J,
157,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,126, 6.701 ,J,
158,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,127, 6.930 ,J,
159,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,128, 16.680 ,U,
160,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,129, 6.142 ,J,
161,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,130, 8.822 ,J,
162,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,131, 5.752 ,J,
163,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,132, 6.587 ,J,
164,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,133, 4.047 ,J,
165,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,134, 7.899 ,J,
166,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,135, 5.558 ,J,
167,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,136, 5.324 ,J,
168,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,137, 5.610 ,J,
169,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,138, 6.191 ,J,
170,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,139, 5.515 ,J,
171,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,140, 4.791 ,J,
172,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,141, 7.010 ,J,
173,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,142, 6.994 ,J,
174,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,143, 7.531 ,J,
175,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,144, 8.018 ,J,
176,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,145, 6.824 ,J,
177,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,146, 4.989 ,J,
178,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,147, 6.683 ,J,
179,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,148, 4.038 ,J,
180,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,149, 7.168 ,J,
181,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,150, 4.927 ,J,
182,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,151, 4.610 ,J,
183,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,152, 10.823 ,U,
184,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,153, 5.826 ,J,
185,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,154, 16.528 ,M1,
186,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,155, 5.406 ,J,
187,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,156, 6.091 ,J,
188,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","September 13, 2014",21:55, 16.5 , 157 ,DIL-6,DIL_MYS_072014-002,PF,157, 14.686 ,M1,
189,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,1, 4.581 ,J,
190,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,2, 3.909 ,J,
191,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,3, 6.470 ,J,
192,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,4, 14.119 ,M1,
193,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,5, 13.511 ,M1,
194,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,6, 13.521 ,U,
195,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,7, 5.335 ,J,
196,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,8, 8.964 ,J,
197,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,9, 16.285 ,M1,
198,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,10, 5.625 ,J,
199,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,11, 6.618 ,J,
200,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,12, 6.703 ,J,
201,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,13, 7.980 ,J,
202,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,14, 14.709 ,M1,
203,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,15, 5.298 ,J,
204,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,16, 16.991 ,U,
205,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,17, 7.736 ,J,
206,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,18, 17.103 ,F1,
207,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,19, 5.049 ,J,
208,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,20, 15.527 ,M1,
209,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,21, 5.814 ,J,
210,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,22, 10.501 ,U,
211,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,23, 14.897 ,M1,
212,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,24, 4.624 ,J,
213,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,25, 5.484 ,J,
214,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,26, 10.089 ,U,
215,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,27, 14.137 ,M1,
216,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,28, 14.212 ,M1,
217,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,29, 10.018 ,U,
218,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,30, 17.025 ,U,
219,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,31, 15.583 ,M1,
220,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,32, 5.125 ,J,
221,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,33, 4.665 ,J,
222,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,34, 5.652 ,J,
223,Yes, 0.5 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 35 ,DIL-9,DIL_MYS_072014-003,PF,35, 14.761 ,M1,
224,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,1, 7.383 ,J,
225,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,2, 6.061 ,J,
226,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,3, 4.606 ,J,
227,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,4, 6.722 ,J,
228,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,5, 8.065 ,J,
229,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,6, 5.713 ,J,
230,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,7, 5.936 ,J,
231,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,8, 5.534 ,J,
232,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,9, 5.760 ,J,
233,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,10, 16.440 ,M1,
234,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,11, 7.835 ,J,
235,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,12, 14.496 ,M1,
236,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,13, 6.252 ,J,
237,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,14, 16.816 ,M1,
238,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,15, 6.197 ,J,
239,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,16, 14.344 ,M1,
240,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,17, 4.962 ,J,
241,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,18, 5.502 ,J,
242,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,19, 5.933 ,J,
243,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,20, 15.101 ,M1,
244,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,21, 8.791 ,J,
245,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,22, 16.037 ,M1,
246,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,23, 14.939 ,M1,
247,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,24, 7.464 ,J,
248,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,25, 9.688 ,J,
249,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,26, 7.615 ,M1,
250,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,27, 16.000 ,M1,
251,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,28, 7.077 ,J,
252,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,29, 5.086 ,J,
253,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,30, 14.643 ,U,
254,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,31, 7.157 ,J,
255,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,32, 3.843 ,J,
256,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,33, 3.389 ,J,
257,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,34, 8.516 ,J,
258,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,35, 14.304 ,M1,
259,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,36, 5.547 ,J,
260,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,37, 15.672 ,M1,
261,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,38, 6.159 ,J,
262,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,39, 4.784 ,J,
263,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,40, 5.439 ,J,
264,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,41, 5.410 ,J,
265,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,42, 4.794 ,J,
266,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,43, 5.600 ,J,
267,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,44, 11.422 ,U,
268,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,45, 5.986 ,J,
269,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,46, 15.070 ,U,
270,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,47, 7.375 ,J,
271,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,48, 16.253 ,F1,
272,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,49, 16.832 ,F1,
273,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,50, 16.977 ,F1,
274,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,51, 5.873 ,J,
275,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,52, 6.978 ,J,
276,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,53, 6.678 ,J,
277,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,54, 4.814 ,J,
278,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,55, 14.942 ,M1,
279,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,56, 17.209 ,F1,
280,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,57, 5.852 ,J,
281,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,58, 4.616 ,J,
282,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,59, 15.015 ,M1,
283,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,60, 10.611 ,M1,
284,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,61, 16.072 ,F1,
285,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,62, 8.848 ,J,
286,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,63, 14.495 ,M1,
287,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,64, 16.993 ,M1,
288,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,65, 4.415 ,J,
289,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,66, 8.091 ,J,
290,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,67, 5.511 ,J,
291,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,68, 10.976 ,U,
292,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,69, 13.745 ,M1,
293,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,70, 4.503 ,J,
294,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,71, 15.322 ,M1,
295,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,72, 6.337 ,J,
296,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,73, 9.465 ,J,
297,Yes, 1.0 ,DIL,Dillon Reservoir,"July 20, 2014","August 14, 2014",22:12, 42.7 , 125 ,DIL-9,DIL_MYS_072014-004,PF,74, 14.841 ,F3,Clear marsupium
